District,County,Route,Road_Name,Begin_MP,End_MP,Comments,Reported_On,End_Date,longitude,latitude,Duration_Default,Duration_Hours
7,Madison,KY-169,TATES CREEK RD,11.0,11.8,Road closed due to flooding. Updates as available.,2021-03-03 08:20:00,2021-03-05 21:58:01,-84.332209,37.765889,2 days 13:38:01,61.6336
7,Madison,KY-169,TATES CREEK RD,11.0,11.8,Roadway closed due to flooding. Updates as available.,2021-03-03 08:46:00,2021-03-03 18:36:01,-84.422487,37.837077,0 days 09:50:01,9.8336
7,Madison,KY-169,TATES CREEK RD,11.0,11.8,Roadway closed due to flooding. Updates as available,2021-03-06 11:12:00,2021-03-06 21:38:00,-84.422487,37.837077,0 days 10:26:00,10.4333
7,Madison,KY-1986,DOYLESVILLE RD,1.5,1.5,Road closed due to flooding. Updates as available.,2021-03-05 14:25:00,2021-03-06 16:10:00,-84.160807,37.82923,1 days 01:45:00,25.75
7,Madison,KY-1986,UNION CITY RD,1.5,1.5,Road closed due to flooding. Updates as available.,2021-03-03 08:21:00,2021-03-06 15:32:11,-84.267784,37.782586,3 days 07:11:11,79.1864
7,Madison,KY-2328,KY 2328,1.6,1.6,Roadway closed due to flooding. Updates as available.,2021-03-03 08:47:00,2021-03-08 13:26:01,-84.338138,37.887084,5 days 04:39:01,124.6503
7,Madison,KY-2328,KY 2328,1.6,1.6,Road closed due to flooding. Updates as available.,2021-03-08 10:15:00,2021-03-08 18:06:01,-84.338138,37.887084,0 days 07:51:01,7.8503
7,Madison,KY-388,BOONESBORO RD,10.5,10.7,Road closed due to flooding. Updates as available.,2021-03-01 12:02:00,2021-03-03 13:42:01,-84.282646,37.877501,2 days 01:40:01,49.6669
7,Madison,KY-388,BOONESBORO RD,10.5,11.5,Road closed due to flooding. Updates as available.,2021-03-01 12:02:00,2021-03-05 19:24:01,-84.282646,37.877501,4 days 07:22:01,103.3669
7,Madison,KY-388,BOONESBORO RD,10.5,10.7,Roadway closed due to flooding. Updates as available.,2021-03-02 15:30:00,2021-03-03 13:16:01,-84.282646,37.877501,0 days 21:46:01,21.7669
7,Madison,KY-499,CROOKSVILLE RD,1.0,1.4,Road closed due to flooding. Updates as available.,2021-03-03 08:19:00,2021-03-03 16:12:01,-84.250922,37.65593,0 days 07:53:01,7.8836
7,Madison,KY-499,CROOKSVILLE RD,1.0,1.4,closed due to water over the road,2021-03-03 13:40:00,2021-03-04 20:50:01,-84.250922,37.65593,1 days 07:10:01,31.1669
7,Madison,KY-499,CROOKSVILLE RD,1.0,1.4,Roadway closed due to flooding. Updates as available,2021-03-05 09:23:00,2021-03-06 15:30:01,-84.250922,37.65593,1 days 06:07:01,30.1169
7,Madison,KY-499,CROOKSVILLE RD,4.4,4.4,Roadway closed due to flooding. Updates as available.,2021-03-02 15:30:00,2021-03-03 16:12:01,-84.196496,37.66045,1 days 00:42:01,24.7003
7,Montgomery,KY-646,KIDDVILLE RD,7.4,7.4,Reduced to one lane due to flooding and a road slide. Updates as available.,2021-03-02 15:30:00,2021-03-08 15:16:01,-83.984406,37.964189,5 days 23:46:01,143.7669
7,Montgomery,KY-646,KIDDVILLE RD,7.4,7.4,Reduced to one lane due to flooding. Updates as available.,2021-03-02 15:30:00,2021-03-03 13:10:01,-83.984406,37.964189,0 days 21:40:01,21.6669
7,Montgomery,KY-646,KIDDVILLE RD,7.4,7.4,Roadway closed due to flooding. Updates as available.,2021-03-03 08:48:00,2021-03-03 18:20:01,-83.984406,37.964189,0 days 09:32:01,9.5336
7,Montgomery,KY-646,KIDDVILLE RD,7.4,7.4,One lane closed due to flooding. Updates as available.,2021-03-03 08:48:00,2021-03-05 19:20:06,-83.984406,37.964189,2 days 10:32:06,58.535
7,Montgomery,KY-646,KIDDVILLE RD,7.4,7.4,"Roadway closed due to slide, reduced to one lane. Updates as available.",2021-03-05 14:20:00,2021-04-02 20:58:01,-83.984406,37.964189,28 days 06:38:01,678.6336
7,Montgomery,KY-646,KIDDVILLE RD,7.4,7.4,Road closed due to slide. Updates as available.,2021-04-05 13:02:00,2021-04-19 22:22:01,-83.984406,37.964189,14 days 09:20:01,345.3336
7,Montgomery,KY-646,KIDDVILLE RD,7.4,7.4,Reduced to one lane due to slide. Updates as available.,2021-04-05 13:02:00,2021-05-28 13:54:00,-83.984406,37.964189,53 days 00:52:00,1272.8667
7,Scott,KY-32,DAVIS RD,25.3,26.0,Roadway closed due to flooding. Updates as available.,2021-03-02 15:30:00,2021-03-03 18:30:01,-84.520148,38.391092,1 days 03:00:01,27.0003
7,Scott,KY-32,JOSEPHINE RD,18.0,18.0,Roadway reduced to one lane due to road slide. Temporary traffic signals are in place.,2021-03-03 08:12:00,2021-06-14 19:24:01,-84.640966,38.396905,103 days 11:12:01,2483.2003
7,Scott,KY-32,JOSEPHINE RD,18.0,18.0,"Closed to traffic 8am - 7pm, Mon - Fri for repairs. The road will be open to traffic after 7 pm, Mon - Fri. The road is open on weekends. Indian Creek Rd/KY 1686 to Gaines Rd back to Josephine Rd/KY 32 can be used as an alternate route.",2021-03-03 08:12:00,2021-06-17 21:32:02,-84.640966,38.396905,106 days 13:20:02,2557.3339
7,Scott,KY-32,JOSEPHINE RD,18.0,18.0,Roadway reduced to one lane. Motorists may detour via Indian Creek Rd/KY 1686 to Gaines Rd. then back to Josephine Rd./KY 32.,2021-03-03 08:12:00,2021-07-10 21:58:01,-84.640966,38.396905,129 days 13:46:01,3109.7669
7,Scott,KY-32,JOSEPHINE RD,18.0,18.0,Roadway reduced to one lane due to road slide.,2021-03-03 08:12:00,2021-04-19 22:24:01,-84.640966,38.396905,47 days 14:12:01,1142.2003
7,Scott,KY-32,JOSEPHINE RD,18.0,18.0,"ROAD SLIDE, ROADWAY REDUCED TO ONE LANE",2021-03-05 09:20:00,2021-03-05 19:22:01,-84.640966,38.396905,0 days 10:02:01,10.0336
7,Scott,KY-32,JOSEPHINE RD,18.0,18.0,Reduced to one lane. Motorists may detour via Indian Creek Rd/KY 1686 to Gaines Rd. then back to Josephine Rd/KY 32.,2021-06-28 16:18:00,2021-07-10 21:58:01,-84.640966,38.396905,12 days 05:40:01,293.6669
7,Scott,KY-32,JOSEPHINE RD,18.0,18.0,"Roadway blocked for repairs, 8 am - 6 pm each day. Motorists may detour via Indian Creek Rd/KY 1686 to Gaines Rd. then back to Josephine Rd/KY 32.",2021-06-28 16:18:00,2021-06-29 21:58:01,-84.640966,38.396905,1 days 05:40:01,29.6669
7,Scott,KY-608,FROGTOWN RD,3.3,3.4,Single lane traffic with alternating flow controlled by temporary signals at the bridge over I-75.,2021-07-23 13:17:00,2021-09-24 13:58:01,-84.572274,38.432497,63 days 00:41:01,1512.6836
7,Scott,KY-608,FROGTOWN RD,3.3,3.4,FROGTOWN BRIDGE OVER I-75 reduced to one lane with alternating traffic flow controlled by temporary signals.,2021-07-23 13:17:00,2021-09-16 19:10:07,-84.572274,38.432497,55 days 05:53:07,1325.8853
7,Scott,KY-608,FROGTOWN RD,3.3,3.4,FROGTOWN BRIDGE OVER I75 IS CLOSED,2021-07-23 13:17:00,2021-07-23 22:58:02,-84.572274,38.432497,0 days 09:41:02,9.6839
7,Woodford,KY-1964,CLIFTON RD,15.4,17.8,Road closed due to flooding. Updates as available.,2021-03-03 08:13:00,2021-03-08 14:28:01,-84.833331,38.099173,5 days 06:15:01,126.2503
8,Adair,KY-1742,DRY CREEK RD,0.0,3.0,Road closed due to flooding. Updates as available.,2021-02-28 19:46:00,2021-03-03 20:12:01,-85.150361,37.28505,3 days 00:26:01,72.4336
8,Adair,KY-1742,DRY CREEK RD,0.0,3.0,Road blocked due to flooding. Updates as needed.,2021-02-28 19:46:00,2021-03-01 15:00:01,-85.150361,37.28505,0 days 19:14:01,19.2336
8,Adair,KY-551,KNIFLEY RD,9.0,15.0,Road closed due to flooding. Updates as available.,2021-02-28 19:30:00,2021-03-03 20:12:01,-85.188262,37.240977,3 days 00:42:01,72.7003
8,Adair,KY-551,KNIFLEY RD,9.0,15.0,Road blocked due to flooding. Updates as needed.,2021-02-28 19:30:00,2021-03-01 15:00:01,-85.188262,37.240977,0 days 19:30:01,19.5003
8,Adair,KY-61,GREENSBURG RD,19.0,19.7,Road blocked due to flooding. Updates as needed.,2021-02-28 19:45:00,2021-03-01 01:44:01,-85.395633,37.155543,0 days 05:59:01,5.9836
8,Casey,KY-1640,RED HILL RD,7.0,9.0,WATER OVER ROAD- CLOSED,2021-03-01 08:29:00,2021-03-02 13:28:01,-85.007468,37.2063,1 days 04:59:01,28.9836
8,Casey,KY-1640,RED HILL RD,7.0,9.0,Road closed due to flooding. Updates as available.,2021-03-01 09:55:00,2021-03-03 20:10:01,-85.007468,37.2063,2 days 10:15:01,58.2503
8,Casey,KY-198,KY-198,0.0,1.0,Road blocked due to flooding. Updates as needed.,2021-02-28 19:45:00,2021-03-02 00:44:12,-84.819985,37.352365,1 days 04:59:12,28.9867
8,Casey,KY-198,KY-198,0.0,1.0,Road closed due to flooding. Updates as available.,2021-03-01 10:22:00,2021-03-03 20:10:01,-84.819985,37.352365,2 days 09:48:01,57.8003
8,Casey,KY-2310,KY-2310,0.0,2.7,WATER OVER THE ROAD - CLOSED,2021-03-01 08:33:00,2021-03-03 13:32:01,-85.030607,37.195994,2 days 04:59:01,52.9836
8,Casey,KY-2310,KY-2310,0.0,2.7,Road closed due to flooding. Updates as available.,2021-03-01 09:57:00,2021-03-03 20:08:01,-85.030607,37.195994,2 days 10:11:01,58.1836
8,Casey,KY-3272,RIFFE CREEK RD,0.0,2.4,WATER OVER THE ROAD-CLOSED,2021-03-01 08:31:00,2021-03-03 13:30:01,-85.031819,37.213635,2 days 04:59:01,52.9836
8,Casey,KY-3272,RIFFE CREEK RD,0.0,2.4,Road closed due to flooding. Updates as available.,2021-03-01 09:55:00,2021-03-03 20:08:01,-85.031819,37.213635,2 days 10:13:01,58.2169
8,Casey,KY-70X,KY-70X,0.0,1.0,Road blocked due to flooding. Updates as needed.,2021-02-28 19:45:00,2021-03-02 00:44:12,-84.958037,37.30581,1 days 04:59:12,28.9867
8,Casey,KY-70X,KY-70X,0.0,1.0,Road closed due to flooding. Updates as available.,2021-03-01 10:21:00,2021-03-03 20:10:01,-84.958037,37.30581,2 days 09:49:01,57.8169
8,Cumberland,KY-3115,GRAY GAP RD,3.0,3.0,Road closed due to flooding. Updates as available.,2021-05-04 10:06:00,2021-05-14 20:58:01,-85.51228,36.823353,10 days 10:52:01,250.8669
8,Cumberland,KY-3140,GARRETT CRK,5.0,6.1,Road closed due to flooding. Updates as available.,2021-05-04 10:07:00,2021-05-14 13:52:02,-85.424407,36.881387,10 days 03:45:02,243.7506
8,Cumberland,KY-496,OLD WATERVIEW RD,0.0,2.0,"Road closed due to flooding. Updates as available,",2021-05-04 10:06:00,2021-05-04 16:44:01,-85.497236,36.84433,0 days 06:38:01,6.6336
8,Cumberland,KY-704,CROCUS CREEK RD,7.0,9.0,Road blocked due to flooding. Updates as needed.,2021-02-28 19:45:00,2021-03-02 00:44:12,-85.302875,36.905404,1 days 04:59:12,28.9867
8,Cumberland,KY-704,CROCUS CREEK RD,7.0,9.0,Road closed due to flooding. Updates as available.,2021-03-01 10:48:00,2021-03-03 20:12:01,-85.302875,36.905404,2 days 09:24:01,57.4003
8,Cumberland,KY-90,GLASGOW RD,5.0,5.0,Road closed due to flooding. Updates as available.,2021-05-04 09:49:00,2021-05-04 16:44:01,-85.497349,36.831024,0 days 06:55:01,6.9169
8,Lincoln,KY-1247,KY HIGHWAY 1247,9.0,11.0,Road blocked due to flooding. Updates as needed.,2021-02-28 19:45:00,2021-03-01 01:44:01,-84.650804,37.429147,0 days 05:59:01,5.9836
8,Lincoln,KY-1247,KY HIGHWAY 1247,9.0,11.0,Road closed due to flooding. Updates as available.,2021-03-01 12:01:00,2021-03-03 20:14:01,-84.650804,37.429147,2 days 08:13:01,56.2169
8,Lincoln,US-27,U S HIGHWAY 27 S,3.0,4.0,Road closed due to flooding. Updates as available.,2021-03-01 12:00:00,2021-03-03 20:14:01,-84.660304,37.339432,2 days 08:14:01,56.2336
8,Lincoln,US-27,U S HIGHWAY 27 S,4.0,5.0,Road blocked due to flooding. Updates as needed.,2021-02-28 19:45:00,2021-03-02 00:44:12,-84.662044,37.353752,1 days 04:59:12,28.9867
8,McCreary,KY-1363,YAMACRAW - BELL FARM RD,5.0,8.0,Closed due to flooding.,2021-03-28 07:45:00,2021-03-28 20:24:01,-84.596222,36.704159,0 days 12:39:01,12.6503
8,McCreary,KY-1363,YAMACRAW - BELL FARM RD,5.0,8.0,Road closed due to flooding. Updates as available.,2021-03-28 07:54:00,2021-03-29 20:58:01,-84.596222,36.704159,1 days 13:04:01,37.0669
8,McCreary,KY-1363,YAMACRAW - BELL FARM RD,8.0,8.0,Blocked due to flooding in the area.,2021-05-04 13:19:00,2021-05-05 12:26:01,-84.575013,36.706925,0 days 23:07:01,23.1169
8,Pulaski,KY-1642,KY-1642,4.0,5.0,Road blocked due to flooding. Updates as needed.,2021-02-28 19:45:00,2021-03-02 00:44:12,-84.629526,37.031549,1 days 04:59:12,28.9867
8,Pulaski,KY-1642,KY-1642,4.0,5.0,Road closed due to flooding. Updates as available.,2021-03-01 12:56:00,2021-03-03 20:16:01,-84.629526,37.031549,2 days 07:20:01,55.3336
8,Pulaski,KY-39,KY-39,5.0,6.0,Road blocked due to flooding. Updates as needed.,2021-02-28 19:45:00,2021-03-02 00:44:12,-84.56418,37.167895,1 days 04:59:12,28.9867
8,Pulaski,KY-39,KY-39,5.0,6.0,Road closed due to flooding. Updates as available.,2021-03-01 12:55:00,2021-03-03 20:16:01,-84.56418,37.167895,2 days 07:21:01,55.3503
8,Rockcastle,KY-1326,W MAIN ST,5.0,5.7,Road blocked due to flooding. Updates as needed.,2021-02-28 19:45:00,2021-03-02 00:44:12,-84.340397,37.353651,1 days 04:59:12,28.9867
8,Rockcastle,KY-1326,W MAIN ST,5.0,5.7,Road closed due to flooding. Updates as available.,2021-03-01 12:57:00,2021-03-03 20:16:01,-84.340397,37.353651,2 days 07:19:01,55.3169
8,Rockcastle,KY-1505,HIGHWAY 1505,0.0,1.0,Road blocked due to flooding. Updates as needed.,2021-02-28 19:45:00,2021-03-02 00:44:12,-84.405823,37.402146,1 days 04:59:12,28.9867
8,Rockcastle,KY-1505,HIGHWAY 1505,0.0,1.0,Road closed due to flooding. Updates as available.,2021-03-01 12:58:00,2021-03-03 20:16:01,-84.405823,37.402146,2 days 07:18:01,55.3003
8,Rockcastle,KY-1786,WILDIE RD,3.0,4.0,Road blocked due to flooding. Updates as needed.,2021-02-28 20:00:00,2021-03-02 00:58:01,-84.280156,37.432187,1 days 04:58:01,28.9669
8,Rockcastle,KY-1786,WILDIE RD,3.0,4.0,Road closed due to flooding. Updates as available.,2021-03-01 12:59:00,2021-03-03 20:16:01,-84.280156,37.432187,2 days 07:17:01,55.2836
8,Rockcastle,KY-1787,DISPUTANTA RD,0.0,5.4,Road blocked due to flooding. Updates as needed.,2021-02-28 19:45:00,2021-03-02 00:44:12,-84.259311,37.482948,1 days 04:59:12,28.9867
8,Rockcastle,KY-1787,DISPUTANTA RD,0.0,5.4,Road closed due to flooding. Updates as available.,2021-03-01 12:56:00,2021-03-03 20:16:01,-84.259311,37.482948,2 days 07:20:01,55.3336
8,Rockcastle,KY-1912,CLIMAX RD,0.0,1.0,Road blocked due to flooding. Updates as needed.,2021-02-28 19:45:00,2021-03-01 01:44:01,-84.268399,37.380078,0 days 05:59:01,5.9836
8,Rockcastle,KY-1912,CLIMAX RD,0.0,1.0,Road closed due to flooding. Updates as available.,2021-03-01 12:58:00,2021-03-03 20:16:01,-84.268399,37.380078,2 days 07:18:01,55.3003
8,Rockcastle,KY-2250,W MAIN ST,0.0,2.4,Road blocked due to flooding. Updates as needed.,2021-02-28 19:45:00,2021-03-02 00:44:12,-84.418109,37.404372,1 days 04:59:12,28.9867
8,Rockcastle,KY-2250,W MAIN ST,0.0,2.4,Road closed due to flooding. Updates as available.,2021-03-01 12:57:00,2021-03-03 20:18:01,-84.418109,37.404372,2 days 07:21:01,55.3503
8,Rockcastle,KY-89,N UPPER RIVER RD,2.0,3.0,Road blocked due to flooding. Updates as needed.,2021-02-28 20:00:00,2021-03-02 00:58:01,-84.138056,37.310279,1 days 04:58:01,28.9669
8,Rockcastle,KY-89,N UPPER RIVER RD,2.0,3.0,Road closed due to flooding. Updates as available.,2021-03-01 13:00:00,2021-03-04 20:20:02,-84.138056,37.310279,3 days 07:20:02,79.3339
8,Rockcastle,US-25,N WILDERNESS RD,21.0,23.0,Road blocked due to flooding. Updates as needed.,2021-02-28 20:00:00,2021-03-02 00:58:01,-84.329851,37.457792,1 days 04:58:01,28.9669
8,Rockcastle,US-25,N WILDERNESS RD,21.0,23.0,Road closed due to flooding. Updates as available.,2021-03-01 13:00:00,2021-03-03 20:16:01,-84.329851,37.457792,2 days 07:16:01,55.2669
8,Wayne,KY-92,KY-92,12.0,13.0,Road blocked due to flooding. Updates as needed.,2021-02-28 20:00:00,2021-03-02 00:58:01,-84.811517,36.793756,1 days 04:58:01,28.9669
8,Wayne,KY-92,KY-92,12.0,13.0,Road closed due to flooding. Updates as available.,2021-03-01 13:06:00,2021-03-03 20:12:01,-84.811517,36.793756,2 days 07:06:01,55.1003
9,Bath,KY-211,KY-211,6.0,6.8,Road closed due to flooding. Updates as available.,2021-03-01 10:39:00,2021-03-02 17:16:11,-83.618146,38.114963,1 days 06:37:11,30.6197
9,Boyd,KY-168,BLACKBURN AVE,4.0,5.0,Road closed due to flooding. Updates as available.,2021-03-01 09:49:00,2021-03-03 19:24:02,-82.64163,38.453671,2 days 09:35:02,57.5839
9,Boyd,KY-168,KY 168,1.0,2.0,Road closed due to flooding. Updates as available.,2021-03-01 09:47:00,2021-03-04 19:32:01,-82.624511,38.421295,3 days 09:45:01,81.7503
9,Boyd,KY-3,KY 3,5.0,6.0,Road closed due to flooding. Updates as available.,2021-03-01 09:49:00,2021-03-02 16:06:01,-82.715395,38.332559,1 days 06:17:01,30.2836
9,Boyd,KY-3,KY-3,8.5,8.5,Blocked due to a mudslide in the area. Access locations on KY 3 up to Ponderosa Drive/Dog Fork Laurel should detour or approach from the KY 180 side. Access on KY 3 up to Callahan Road/Sisters Lane should detour or approach from the US 23 side.,2021-04-29 09:25:00,2021-05-01 13:16:11,-82.688504,38.360995,2 days 03:51:11,51.8531
9,Boyd,KY-3294,CENTER ST,9.0,9.0,Road closed due to flooding. Closed at 20th Street at flood gates. Updates as available.,2021-03-02 11:06:00,2021-03-09 19:26:12,-82.599777,38.42282,7 days 08:20:12,176.3367
9,Boyd,KY-3294,CENTER ST,9.0,9.0,Roadway closed due to flooding. Updates as available.,2021-03-04 10:13:00,2021-03-09 17:28:01,-82.599777,38.42282,5 days 07:15:01,127.2503
9,Boyd,KY-5,KY 5,1.9,8.0,Road closed due to flooding. Updates as available.,2021-03-01 09:43:00,2021-03-02 17:10:01,-82.738939,38.437286,1 days 07:27:01,31.4503
9,Boyd,KY-5,KY 5,2.0,3.0,Road closed due to flooding. Updates as available.,2021-03-01 14:25:00,2021-03-02 17:10:01,-82.758535,38.414873,1 days 02:45:01,26.7503
9,Boyd,KY-5,KY 5,8.0,9.0,Road closed due to flooding. Updates as available.,2021-03-01 14:26:00,2021-03-02 17:10:01,-82.706475,38.468394,1 days 02:44:01,26.7336
9,Boyd,KY-854,ST ROUTE 854,1.0,1.0,ROADWAY BLOCKED DUE TO FLOODING,2021-02-28 12:41:00,2021-03-01 17:40:01,-82.781384,38.33515,1 days 04:59:01,28.9836
9,Boyd,KY-854,ST ROUTE 854,1.0,2.0,Road closed due to flooding. Updates as available.,2021-03-01 09:41:00,2021-03-03 19:26:00,-82.779771,38.328402,2 days 09:45:00,57.75
9,Boyd,KY-854,ST ROUTE 854,4.0,5.0,Road closed due to flooding. Updates as available.,2021-03-01 09:42:00,2021-03-03 19:26:00,-82.761741,38.294882,2 days 09:44:00,57.7333
9,Boyd,KY-966,TRACE RD,1.0,2.0,Road closed due to flooding. Updates as available.,2021-03-01 09:42:00,2021-03-02 16:06:01,-82.733373,38.335759,1 days 06:24:01,30.4003
9,Carter,KY-1,KY-1,0.0,7.0,Road closed due to flooding. Updates as available.,2021-03-01 09:54:00,2021-03-02 16:10:01,-82.91932,38.275011,1 days 06:16:01,30.2669
9,Carter,KY-1,KY-1,6.0,7.0,Road closed due to flooding. Updates as available.,2021-03-01 09:54:00,2021-03-01 19:36:01,-82.91932,38.275011,0 days 09:42:01,9.7003
9,Carter,KY-1,KY-1,8.0,9.0,ROADWAY BLOCKED DUE TO FLOODING,2021-02-28 12:42:00,2021-03-01 19:18:01,-82.925253,38.302143,1 days 06:36:01,30.6003
9,Carter,KY-1,KY-1,8.0,9.0,Road closed due to flooding. Updates as available.,2021-03-01 10:19:00,2021-03-02 16:10:01,-82.925253,38.302143,1 days 05:51:01,29.8503
9,Carter,KY-1,KY-1,13.0,16.0,Road closed due to flooding. Updates as available.,2021-03-01 14:29:00,2021-03-03 19:16:02,-82.931236,38.386206,2 days 04:47:02,52.7839
9,Carter,KY-1496,KY-1496,6.0,8.0,Road closed due to flooding. Updates as available.,2021-03-01 09:53:00,2021-03-02 16:10:01,-82.888471,38.210521,1 days 06:17:01,30.2836
9,Carter,KY-1496,KY-1496,7.0,8.0,Road closed due to flooding. Updates as available.,2021-03-01 09:53:00,2021-03-01 19:30:01,-82.888471,38.210521,0 days 09:37:01,9.6169
9,Carter,KY-1654,KY-1654,3.3,3.6,ROADWAY BLOCKED DUE TO FLOODING,2021-02-28 14:20:00,2021-03-01 19:18:01,-82.785315,38.33525,1 days 04:58:01,28.9669
9,Carter,KY-1654,KY-1654,3.3,3.6,Road closed due to flooding. Updates as available.,2021-03-01 10:21:00,2021-03-03 19:28:00,-82.785003,38.335086,2 days 09:07:00,57.1167
9,Carter,KY-1910,KY-1910,0.0,3.2,Road closed due to flooding. Updates as available.,2021-03-01 09:52:00,2021-03-03 19:16:02,-82.920172,38.346626,2 days 09:24:02,57.4006
9,Carter,KY-1910,KY-1910,1.0,1.0,Road closed due to flooding. Updates as available.,2021-03-01 09:52:00,2021-03-01 19:32:02,-82.920172,38.346626,0 days 09:40:02,9.6672
9,Carter,KY-209,KY-209,1.5,1.5,Road blocked between the Cascade Cave entrance and Doctor Lewis Rd. due to a pavement break.,2021-08-18 15:53:00,2021-09-17 19:58:00,-83.113992,38.355644,30 days 04:05:00,724.0833
9,Carter,KY-773,KY-773,3.7,3.8,Road closed due to flooding. Updates as available.,2021-03-02 11:12:00,2021-03-02 17:16:11,-82.916716,38.27872,0 days 06:04:11,6.0697
9,Carter,US-60,US-60,3.3,5.4,Roadway blocked due to flooding. Updates as available.,2021-06-09 17:30:00,2021-06-10 22:54:01,-83.253331,38.294065,1 days 05:24:01,29.4003
9,Elliott,KY-32,BROWN RDG RD,7.5,7.5,Reduced to one lane due to slide.,2021-03-05 15:30:00,2021-03-08 12:28:05,-83.113512,38.139068,2 days 20:58:05,68.9681
9,Fleming,KY-111,HILLSBORO RD,2.5,4.5,Road closed due to flooding. Updates as available.,2021-03-02 11:14:00,2021-03-03 00:46:01,-83.652481,38.265289,0 days 13:32:01,13.5336
9,Fleming,KY-158,RINGOS MILL RD,7.0,7.5,Road closed due to flooding. Updates as available.,2021-03-01 10:56:00,2021-03-02 16:14:01,-83.610295,38.268404,1 days 05:18:01,29.3003
9,Greenup,KY-1,E K RD,0.4,0.4,"Road blocked between Hopewell Rd. and KY 3306 (Tunnel Branch). Motorists may detour the Greenup and Grayson areas using KY 67 (Industrial Parkway) and I-64 through Carter and Boyd counties, or use other local routes.",2021-03-03 17:15:00,2021-03-05 21:58:01,-82.909165,38.40401,2 days 04:43:01,52.7169
9,Greenup,KY-1,E K RD,0.4,0.4,Roadway closed due to flooding. Updates as available.,2021-03-04 10:16:00,2021-03-05 20:32:01,-82.909165,38.40401,1 days 10:16:01,34.2669
9,Greenup,KY-1,E K RD,0.4,0.4,Road closed due to slide.,2021-03-05 15:32:00,2021-03-11 19:22:01,-82.909165,38.40401,6 days 03:50:01,147.8336
9,Greenup,KY-1,E K RD,1.0,8.0,Road closed due to flooding. Updates as available.,2021-03-01 11:09:00,2021-03-03 19:16:02,-82.880568,38.44317,2 days 08:07:02,56.1172
9,Greenup,KY-1043,LITTLE ROCKY RD,4.2,4.2,Road closed due to flooding. Updates as available,2021-03-03 14:19:00,2021-03-05 20:34:01,-82.925726,38.715624,2 days 06:15:01,54.2503
9,Greenup,KY-2,KY HWY 2,6.0,7.0,Road closed due to flooding. Updates as available.,2021-03-01 11:09:00,2021-03-02 16:22:01,-82.964942,38.502517,1 days 05:13:01,29.2169
9,Greenup,KY-2,KY HWY 2,13.0,17.5,Road closed due to flooding. Updates as available.,2021-03-02 11:24:00,2021-03-04 23:14:00,-82.858378,38.55463,2 days 11:50:00,59.8333
9,Greenup,KY-3306,TUNNEL BR RD,0.0,1.0,Road closed due to flooding. Updates as available.,2021-03-02 11:26:00,2021-03-03 19:16:02,-82.900774,38.409791,1 days 07:50:02,31.8339
9,Greenup,KY-3307,WHETSTONE RD,3.5,3.5,Whetstone Road blocked between the Treasure Cove Rd and Whetstone Creek Rd intersections due to a landslide.,2021-06-09 17:00:00,2021-06-11 22:46:00,-82.857524,38.563335,2 days 05:46:00,53.7667
9,Greenup,KY-503,KY HWY 503,0.0,5.4,Road closed due to flooding. Updates as available.,2021-03-01 11:10:00,2021-03-03 19:16:02,-82.766533,38.465416,2 days 08:06:02,56.1006
9,Greenup,KY-7,KY-7,0.0,10.0,Road closed due to flooding. Updates as available.,2021-03-02 11:24:00,2021-03-03 19:18:01,-82.958316,38.556236,1 days 07:54:01,31.9003
9,Greenup,KY-7,KY-7,13.0,14.5,Road closed due to flooding. Updates as available.,2021-03-01 11:11:00,2021-03-02 16:22:01,-82.924548,38.655978,1 days 05:11:01,29.1836
9,Greenup,KY-7,KY-7,15.0,17.0,Road closed due to flooding. Updates as available.,2021-03-02 11:25:00,2021-03-03 19:18:01,-82.919486,38.681542,1 days 07:53:01,31.8836
9,Greenup,KY-784,LOST CRK RD,10.0,10.0,Road closed due to flooding. Updates as available.,2021-03-01 11:08:00,2021-03-02 16:22:01,-83.042647,38.461268,1 days 05:14:01,29.2336
9,Greenup,US-23,US-23,18.3,18.3,Both directions blocked at 17th St. (18.3 mm). Motorists may detour via US 23X-Winchester Ave.,2021-08-19 15:00:00,2021-08-20 13:14:00,-82.879793,38.672129,0 days 22:14:00,22.2333
9,Greenup,US-23,US-23,18.3,18.3,Both directions reduced to one lane at 17th St. (18.3 mm). Motorists may detour via US 23X-Winchester Ave.,2021-08-19 15:00:00,2021-09-03 20:58:01,-82.879793,38.672129,15 days 05:58:01,365.9669
9,Greenup,US-23,US-23,18.3,18.3,Reduced to one lane at 17th St. (18.3 mm). Motorists may detour via US 23X-Winchester Ave.,2021-08-19 15:00:00,2021-08-20 19:52:01,-82.879793,38.672129,1 days 04:52:01,28.8669
9,Greenup,US-23,US-23 NC,18.3,18.3,Both directions reduced to one lane at 17th St. (18.3 mm). Motorists may detour via US 23X-Winchester Ave.,2021-08-19 15:00:00,2021-09-03 20:58:01,-82.880038,38.67208,15 days 05:58:01,365.9669
9,Greenup,US-23,US-23 NC,18.3,18.3,One lane blocked in each direction at 17th St. (18.3 mm). Motorists may detour via US 23X-Winchester Ave.,2021-08-19 15:00:00,2021-08-20 13:14:00,-82.880038,38.67208,0 days 22:14:00,22.2333
9,Greenup,US-23,US-23 NC,18.3,18.3,Reduced to one lane at 17th St. (18.3 mm). Motorists may detour via US 23X-Winchester Ave.,2021-08-19 15:00:00,2021-08-20 19:52:01,-82.880038,38.67208,1 days 04:52:01,28.8669
